"","Indx","Call_ContractID","Call_Bid","Call_Ask","Call_Vol","Call_OI","Call_PrChg","Call_PrChgPct","Call_LastTrTime","Call_LastPr","Call_ImplVol","Call_ITM","Strike","Put_ITM","Put_ImplVol","Put_LastPr","Put_LastTrTime","Put_PrChgPct","Put_PrChg","Put_OI","Put_Vol","Put_Ask","Put_Bid","Put_ContractID"
"1",1,"SPXW230616C00200000",3933.6,3939.8,1,151,0,0,2023-04-13 14:00:26,3928.95,2.96191665771484,TRUE,200,FALSE,0.500005,0.05,2023-04-06 10:41:11,0,0,993,1,0,0,"SPX230616P00200000"
"2",2,"SPXW230616C00400000",3735.4,3741.5,4,80,0,0,2023-03-30 10:03:22,3642.86,2.01953620117188,TRUE,400,FALSE,1.61328318359375,0.03,2023-03-16 12:23:50,0,0,9876,250,0.1,0,"SPX230616P00400000"
"3",3,"SPX230616C00600000",3306.7,3319.9,1,1,0,0,2022-12-19 16:01:06,3200.07,1e-05,TRUE,600,FALSE,1.328128359375,0.05,2023-03-27 12:23:26,0,0,5497,30,0.1,0,"SPX230616P00600000"
"4",4,"SPX230616C00800000",3092,3104.5,1,81,0,0,2022-12-20 11:35:59,3000.5,1e-05,TRUE,800,FALSE,1.1328168359375,0.05,2023-03-27 12:23:53,0,0,850,350,0.1,0,"SPXW230616P00800000"
"5",5,"SPX230616C01000000",3140.8,3146.8,110,26493,0,0,2023-04-13 15:46:33,3147.62,1.55340799468994,TRUE,1000,FALSE,0.9804689453125,0.1,2023-04-05 12:40:19,0,0,181,13,0.1,0,"SPXW230616P01000000"
"6",6,"SPX230616C01100000",2985.9,2992.3,55,11487,0,0,2023-03-13 13:02:08,2757.58,1e-05,TRUE,1100,FALSE,0.91601646484375,0.1,2023-04-03 16:05:47,0,0,9340,2,0.1,0,"SPX230616P01100000"
"7",7,"SPXW230616C01200000",2942.6,2948.7,2,24,0,0,2023-03-31 09:36:46,2866.21,1.41314990692139,TRUE,1200,FALSE,0.88086056640625,0.1,2023-04-10 11:00:01,0,0,23757,3,0.15,0,"SPX230616P01200000"
"8",8,"SPX230616C01300000",2681.3,2716.1,2500,11432,0,0,2022-12-15 14:31:26,2587.35,1e-05,TRUE,1300,FALSE,0.500005,0.1,2023-04-14 10:48:00,0,0,16849,48,0,0,"SPX230616P01300000"
"9",9,"SPX230616C01400000",2626.6,2630.8,1,4,0,0,2023-02-27 15:38:00,2577.02,1e-05,TRUE,1400,FALSE,0.803712900390625,0.1,2023-04-14 09:53:56,-33.333336,-0.050000004,359,100,0.2,0.05,"SPXW230616P01400000"
"10",10,"SPX230616C01500000",2645.3,2651.4,6,20,0,0,2023-03-28 09:40:09,2472.67,1.22522360046387,TRUE,1500,FALSE,0.754885263671875,0.25,2023-04-06 09:53:51,0,0,1174,15,0.2,0.05,"SPXW230616P01500000"
"11",11,"SPX230616C01600000",2429.1,2433.4,3,4,0,0,2023-02-27 15:40:33,2380.52,1e-05,TRUE,1600,FALSE,0.727541787109375,0.22,2023-04-06 13:40:37,0,0,9236,520,0.25,0.1,"SPX230616P01600000"
"12",12,"SPX230616C01700000",2360.8,2392.8,1,9,0,0,2022-12-28 15:02:03,2109.17,1e-05,TRUE,1700,FALSE,0.696780375976563,0.3,2023-04-12 12:51:14,0,0,321,50,0.3,0.15,"SPXW230616P01700000"
"13",13,"SPX230616C01800000",2307,2312.7,10,0,0,0,2023-03-05 20:16:46,2248.5,1e-05,TRUE,1800,FALSE,0.670413452148438,0.4,2023-04-10 10:51:43,0,0,13252,1,0.35,0.25,"SPX230616P01800000"
"14",14,"SPX230616C01900000",2249.1,2255.1,1,11,0,0,2023-03-28 14:02:18,2062.49,1.01071661636353,TRUE,1900,FALSE,0.633304448242188,0.4,2023-04-14 04:54:18,14.285718,0.050000012,406,40,0.4,0.25,"SPXW230616P01900000"
"15",15,"SPX230616C02000000",2150,2156,110,16294,0,0,2023-04-13 15:46:33,2157.19,0.961090476989746,TRUE,2000,FALSE,0.608402353515625,0.45,2023-04-14 09:47:24,-10.000002,-0.050000012,277,40,0.5,0.35,"SPXW230616P02000000"
"16",16,"SPX230616C02100000",1861,1872.6,1,6,0,0,2022-12-19 13:11:34,1752.77,1e-05,TRUE,2100,FALSE,0.58398853515625,0.6,2023-04-14 04:47:57,-7.6923003,-0.049999952,1395,40,0.65,0.45,"SPXW230616P02100000"
"17",17,"SPX230616C02200000",1871.9,1903.8,2,133,0,0,2022-12-28 10:00:53,1666.34,1e-05,TRUE,2200,FALSE,0.555546436767578,0.7,2023-04-14 14:42:44,0,0,61042,1,0.75,0.55,"SPX230616P02200000"
"18",18,"SPX230616C02250000",1892.2,1916.2,4,281,0,0,2023-01-06 10:22:45,1624.2,0.833604569244385,TRUE,2250,FALSE,0.5429733203125,0.75,2023-04-13 15:46:32,0,0,1185,152,0.85,0.6,"SPXW230616P02250000"
"19",19,"SPX230616C02300000",1811.1,1817.4,NA,2,0,0,2023-03-07 16:14:07,1703.58,1e-05,TRUE,2300,FALSE,0.530156065673828,0.86,2023-04-14 13:47:40,-9.473681,-0.089999974,19124,22,0.9,0.7,"SPX230616P02300000"
"20",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2350,FALSE,0.518559501953125,0.9,2023-04-14 10:40:04,-5.2631593,-0.050000012,3093,36,1,0.8,"SPXW230616P02350000"
"21",21,"SPX230616C02400000",1754.1,1760.1,50,885,0,0,2023-03-22 10:05:39,1618,0.780336669311523,TRUE,2400,FALSE,0.503545003662109,1,2023-04-14 14:22:38,-4.7619004,-0.049999952,13229,1,1.05,0.85,"SPX230616P02400000"
"22",22,"SPX230616C02450000",1662.9,1669.3,NA,2,0,0,2023-03-07 16:14:07,1556.33,1e-05,TRUE,2450,FALSE,0.498662239990234,1.05,2023-04-14 09:50:30,-19.23077,-0.25,7621,95,1.2,1,"SPX230616P02450000"
"23",23,"SPX230616C02500000",1655.2,1661.2,1,12,0,0,2023-04-13 11:10:48,1630.56,0.738131280822754,TRUE,2500,FALSE,0.485356708984375,1.24,2023-04-13 12:02:38,0,0,1254,6,1.3,1.1,"SPXW230616P02500000"
"24",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550,FALSE,0.471929108886719,1.4,2023-04-13 13:03:00,0,0,1845,10,1.4,1.2,"SPX230616P02550000"
"25",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2575,FALSE,0.467046345214844,1.96,2023-04-06 12:53:39,0,0,2937,1000,1.5,1.3,"SPX230616P02575000"
"26",26,"SPX230616C02600000",1338.4,1345.8,2,5,0,0,2023-02-17 09:51:19,1483.69,1e-05,TRUE,2600,FALSE,0.46014944152832,1.6,2023-04-14 13:49:06,-3.0303001,-0.049999952,18967,5,1.55,1.35,"SPX230616P02600000"
"27",27,"SPX230616C02625000",1433.6,1456.7,9,9,0,0,2023-02-02 15:05:19,1556.04,1e-05,TRUE,2625,FALSE,0.454961505126953,1.65,2023-04-13 13:42:24,0,0,694,569,1.65,1.4,"SPXW230616P02625000"
"28",28,"SPX230616C02650000",0,0,9,9,0,0,2023-02-02 15:05:19,1531.89,1e-05,TRUE,2650,FALSE,0.449590465087891,1.84,2023-04-13 09:32:05,0,0,1442,1,1.75,1.55,"SPXW230616P02650000"
"29",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2675,FALSE,0.442510457763672,1.89,2023-04-12 10:34:35,0,0,1966,229,1.8,1.6,"SPX230616P02675000"
"30",30,"SPX230616C02700000",1457.6,1463.5,2,26,0,0,2023-04-10 10:14:42,1397.53,0.656680679321289,TRUE,2700,FALSE,0.436895279541016,1.85,2023-04-14 15:06:37,-2.6315765,-0.049999952,2519,192,1.9,1.7,"SPXW230616P02700000"
"31",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2725,FALSE,0.429815272216797,1.92,2023-04-13 11:13:04,0,0,1760,56,1.95,1.75,"SPX230616P02725000"
"32",32,"SPXW230616C02750000",1409.6,1412.8,1,1,0,0,2023-03-17 10:03:13,1233.03,0.63700466758728,TRUE,2750,FALSE,0.424016990356445,2.05,2023-04-13 10:19:45,0,0,8337,11,2.05,1.85,"SPX230616P02750000"
"33",33,"SPX230616C02775000",1278,1300.9,NA,10,0,0,2022-10-13 11:07:18,915.5,1e-05,TRUE,2775,FALSE,0.418096639404297,2.1,2023-04-14 14:44:25,-1.8691682,-0.0400002,1552,64,2.15,1.9,"SPXW230616P02775000"
"34",34,"SPX230616C02800000",1358.8,1364.8,2,269,0,0,2023-04-13 14:12:56,1359,0.617130293579102,TRUE,2800,FALSE,0.41211525390625,2.2,2023-04-14 14:44:25,-4.7619004,-0.109999895,686,163,2.25,2.05,"SPXW230616P02800000"
"35",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2825,FALSE,0.407171455688477,2.35,2023-04-14 12:06:33,-4.0816383,-0.10000014,1585,59,2.4,2.1,"SPXW230616P02825000"
"36",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2850,FALSE,0.400945932006836,2.5,2023-04-14 14:08:32,2.0408144,0.049999952,1629,386,2.5,2.3,"SPXW230616P02850000"
"37",37,"SPX230616C02875000",1284.8,1290.8,NA,30,0,0,2023-03-20 10:05:10,1098.2,0.588047332458496,TRUE,2875,FALSE,0.393621786499023,2.68,2023-04-14 12:45:14,5.098044,0.13000011,1817,7,2.55,2.35,"SPX230616P02875000"
"38",38,"SPXW230616C02900000",1261.5,1264.8,NA,1,0,0,2023-03-22 15:59:32,1072.89,0.578464908752441,TRUE,2900,FALSE,0.389318851013184,2.75,2023-04-14 15:54:11,-11.858972,-0.3699999,786,112,2.75,2.5,"SPXW230616P02900000"
"39",39,"SPX230616C02925000",1433.8,1446.9,NA,1,0,0,2022-07-13 10:04:44,998.73,1.15955010070801,TRUE,2925,FALSE,0.381903153686523,2.75,2023-04-14 16:01:50,0,0,5050,1,2.8,2.55,"SPX230616P02925000"
"40",40,"SPX230616C02950000",1119,1141.4,NA,10,0,0,2022-10-13 09:33:58,719.1,1e-05,TRUE,2950,FALSE,0.377264528198242,2.9,2023-04-14 10:40:39,-6.4516068,-0.19999981,397,113,3,2.75,"SPXW230616P02950000"
"41",41,"SPX230616C02975000",765.6,771.2,1,1,0,0,2022-09-15 09:39:08,1069.65,1e-05,TRUE,2975,FALSE,0.372351247253418,3,2023-04-13 15:02:54,0,0,310,20,3.2,2.8,"SPXW230616P02975000"
"42",42,"SPX230616C03000000",1161.6,1167.5,7,5617,0,0,2023-04-10 13:16:19,1119.58,0.540242024383545,TRUE,3000,FALSE,0.364020031738281,3.3,2023-04-14 12:25:49,3.1249971,0.099999905,62733,5013,3.2,2.95,"SPX230616P03000000"
"43",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3025,FALSE,0.358923647155762,3.34,2023-04-14 10:45:07,-16.500002,-0.6600001,2406,53,3.4,3.1,"SPX230616P03025000"
"44",44,"SPX230616C03050000",1031.4,1050.7,NA,1,0,0,2022-10-14 12:03:48,732.9,1e-05,TRUE,3050,FALSE,0.352179329833984,3.49,2023-04-14 15:51:24,-0.285714,-0.00999999,12694,622,3.5,3.2,"SPX230616P03050000"
"45",45,"SPX230616C03075000",1087.3,1091.9,2,27,0,0,2023-03-14 11:58:26,891.13,0.507085007324219,TRUE,3075,FALSE,0.348212084350586,3.8,2023-04-14 06:48:31,0.52910006,0.01999998,985,29,3.8,3.4,"SPXW230616P03075000"
"46",46,"SPX230616C03100000",0,0,2,3,0,0,2022-11-18 14:08:04,957.1,1e-05,TRUE,3100,FALSE,0.34259690612793,3.94,2023-04-14 15:32:56,0.25445268,0.00999999,1745,28,4,3.7,"SPXW230616P03100000"
"47",47,"SPX230616C03125000",649.3,654.5,1,1,0,0,2022-09-15 09:38:42,945.62,1e-05,TRUE,3125,FALSE,0.336859658813477,4.8,2023-04-12 14:43:40,0,0,1202,2,4.2,3.8,"SPXW230616P03125000"
"48",48,"SPX230616C03150000",788.9,797.5,2,28,0,0,2023-02-13 14:28:09,1028.08,1e-05,TRUE,3150,FALSE,0.331000342407227,4.6,2023-04-14 12:33:16,5.2631583,0.23000002,2257,50,4.4,4.1,"SPXW230616P03150000"
"49",49,"SPX230616C03175000",995,1003.7,NA,1,0,0,2022-10-31 15:30:41,837.26,0.502408235244751,TRUE,3175,FALSE,0.325034215545654,4.6,2023-04-13 12:08:41,0,0,3501,60,4.6,4.2,"SPX230616P03175000"
"50",50,"SPX230616C03200000",964.9,970.8,1,3034,0,0,2023-03-24 12:27:19,776.5,0.477628209609985,TRUE,3200,FALSE,0.320029382781982,4.92,2023-04-14 15:55:11,-0.4048579,-0.01999998,435,23,4.9,4.5,"SPXW230616P03200000"
"51",51,"SPX230616C03225000",719.6,728,1,21,0,0,2023-02-13 14:28:09,957.21,1e-05,TRUE,3225,FALSE,0.313803859100342,5.1,2023-04-14 16:02:35,0,0,13800,86,5.1,4.7,"SPX230616P03225000"
"52",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3240,FALSE,0.310813166351318,5.3,2023-04-14 15:28:33,-5.3571377,-0.2999997,1895,206,5.3,4.8,"SPX230616P03240000"
"53",53,"SPX230616C03250000",915.9,921.8,4,155,0,0,2023-04-11 14:01:13,896.5,0.45910422492981,TRUE,3250,FALSE,0.308448077697754,5.28,2023-04-14 16:02:45,-2.22222,-0.119999886,24383,110,5.4,5,"SPX230616P03250000"
"54",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3260,FALSE,0.307959801330566,5.3,2023-04-14 10:15:07,-25.352108,-1.7999997,500,10,5.7,4.9,"SPX230616P03260000"
"55",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3270,FALSE,0.303672124481201,6.4,2023-04-12 12:54:33,0,0,4981,300,5.6,5.2,"SPX230616P03270000"
"56",56,"SPX230616C03275000",798.6,803.6,NA,2,0,0,2022-12-19 10:05:01,683.78,1e-05,TRUE,3275,FALSE,0.302924451293945,5.9,2023-04-13 12:44:01,0,0,7501,237,5.7,5.3,"SPX230616P03275000"
"57",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3280,FALSE,0.303962038574219,5.7,2023-04-14 16:00:35,-1.7241445,-0.10000038,900,249,6,5.1,"SPX230616P03280000"
"58",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3290,FALSE,0.301474880828857,6.12,2023-04-13 14:38:00,0,0,1203,80,6.1,5.2,"SPX230616P03290000"
"59",59,"SPX230616C03300000",0,0,15,0,0,0,2023-03-10 12:10:46,647.1,1e-05,TRUE,3300,FALSE,0.298102722167969,6.2,2023-04-14 15:31:46,0,0,698,28,6.1,5.8,"SPXW230616P03300000"
"60",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3310,FALSE,0.296454789428711,7.91,2023-04-12 11:00:12,0,0,56,2,6.3,5.8,"SPXW230616P03310000"
"61",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3320,FALSE,0.29473056350708,6.5,2023-04-14 10:31:28,-12.162163,-0.9000001,306,25,6.5,5.9,"SPXW230616P03320000"
"62",62,"SPX230616C03325000",0,0,2,15,0,0,2022-11-14 13:15:42,809.89,1e-05,TRUE,3325,FALSE,0.293036854858398,6.5,2023-04-14 09:32:54,-8.963583,-0.63999987,175,1,6.5,6,"SPXW230616P03325000"
"63",63,"SPXW230616C03330000",838.3,843.4,NA,3,0,0,2023-03-15 11:55:02,601.02,0.429235444030762,TRUE,3330,FALSE,0.292960561676025,6.5,2023-04-14 16:02:07,-1.5151501,-0.099999905,250,1,6.7,5.8,"SPX230616P03330000"
"64",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3340,FALSE,0.291144783935547,7,2023-04-14 14:01:45,4.477615,0.3000002,1218,10,6.9,6,"SPX230616P03340000"
"65",65,"SPX230616C03350000",818.2,824,1,4133,0,0,2023-03-22 14:34:02,704.25,0.422391945571899,TRUE,3350,FALSE,0.287757366638184,7,2023-04-14 15:05:28,1.449274,0.099999905,25273,47,6.9,6.3,"SPX230616P03350000"
"66",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3360,FALSE,0.286628227539062,8.6,2023-04-11 11:45:06,0,0,870,8,7.2,6.3,"SPX230616P03360000"
"67",67,"SPX230616C03370000",755.3,760.9,NA,1,0,0,2023-01-18 09:42:08,715.51,1e-05,TRUE,3370,FALSE,0.283957966156006,9.9,2023-04-06 15:38:13,0,0,535,73,7.3,6.8,"SPXW230616P03370000"
"68",68,"SPX230616C03375000",0,0,2,17,0,0,2022-11-18 13:21:05,721.71,1e-05,TRUE,3375,FALSE,0.282981413421631,7.4,2023-04-14 15:43:02,-7.2681694,-0.5799999,357,36,7.4,7,"SPXW230616P03375000"
"69",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3380,FALSE,0.281989602050781,10.4,2023-04-06 15:41:45,0,0,338,26,7.5,6.9,"SPXW230616P03380000"
"70",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390,FALSE,0.279990720672607,10.4,2023-04-10 15:31:32,0,0,212,1,7.7,7.1,"SPXW230616P03390000"
"71",71,"SPX230616C03400000",769.6,775.4,1,330,0,0,2023-04-11 12:05:22,743.83,0.404760591125488,TRUE,3400,FALSE,0.277259424743652,7.7,2023-04-14 16:14:40,-4.938278,-0.40000057,52872,4478,7.8,7.3,"SPX230616P03400000"
"72",72,"SPX230616C03410000",750.1,754.1,NA,0,0,0,2023-01-10 15:09:13,601.4,0.361876193313599,TRUE,3410,FALSE,0.275184250183105,8.77,2023-04-14 13:48:03,-17.806932,-1.8999996,1671,4,8,7.4,"SPX230616P03410000"
"73",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3420,FALSE,0.273078558349609,7.8,2023-04-14 09:47:03,-9.090906,-0.77999973,553,100,8.2,7.7,"SPX230616P03420000"
"74",74,"SPX230616C03425000",0,0,4,4,0,0,2022-11-14 13:54:34,736.49,1e-05,TRUE,3425,FALSE,0.27265131652832,9.3,2023-04-14 13:35:45,1.7505454,0.15999985,5148,609,8.4,7.8,"SPX230616P03425000"
"75",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3430,FALSE,0.272208816070557,9.1,2023-04-14 10:42:48,-41.666664,-6.5,326,32,8.6,8,"SPXW230616P03430000"
"76",76,"SPX230616C03440000",730.8,736.6,1,2,0,0,2023-03-31 10:04:15,668,0.39071501625061,TRUE,3440,FALSE,0.269370709686279,9.3,2023-04-14 14:01:45,-2.105261,-0.19999981,1086,111,8.7,8.1,"SPX230616P03440000"
"77",77,"SPX230616C03450000",670,675.9,1,316,0,0,2023-03-13 15:25:29,497.9,1e-05,TRUE,3450,FALSE,0.267753294219971,9,2023-04-14 16:01:46,-3.2258086,-0.3000002,18786,1421,9,8.4,"SPX230616P03450000"
"78",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3460,FALSE,0.265464498748779,10.4,2023-04-14 12:49:02,-10.344834,-1.2000008,5090,13,9.2,8.6,"SPX230616P03460000"
"79",79,"SPX230616C03470000",466,490,NA,10,0,0,2023-02-08 12:11:01,724.6,1e-05,TRUE,3470,FALSE,0.264320101013184,10.3,2023-04-14 11:43:32,-41.80791,-7.4000006,351,27,9.6,9,"SPXW230616P03470000"
"80",80,"SPX230616C03475000",560.5,564.5,1,72,0,0,2023-01-31 13:37:52,652.17,1e-05,TRUE,3475,FALSE,0.263702126235962,10.4,2023-04-14 15:15:32,-17.656378,-2.2300005,437,8,9.8,9.1,"SPXW230616P03475000"
"81",81,"SPX230616C03480000",553.9,557.4,NA,10,0,0,2023-01-31 10:09:36,624.3,1e-05,TRUE,3480,FALSE,0.261947383041382,10.1,2023-04-14 15:28:03,-1.9417458,-0.19999981,873,49,9.8,9.1,"SPX230616P03480000"
"82",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3490,FALSE,0.260101088027954,10.1,2023-04-14 15:56:14,-2.884608,-0.29999924,924,125,10.1,9.4,"SPX230616P03490000"
"83",83,"SPXW230616C03500000",674.5,678,1,5,0,0,2023-04-13 15:52:15,675.94,0.368116975631714,TRUE,3500,FALSE,0.258735440063477,10.6,2023-04-14 15:45:26,-2.0332656,-0.21999931,883,174,10.5,10,"SPXW230616P03500000"
"84",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3510,FALSE,0.256767075958252,11.9,2023-04-14 13:11:25,-11.19403,-1.5,191,108,10.8,10.2,"SPXW230616P03510000"
"85",85,"SPXW230616C03520000",654.5,659.5,2,2,0,0,2023-03-16 13:46:59,508.91,0.363432574234009,TRUE,3520,FALSE,0.254752935943604,11.5,2023-04-14 15:01:00,-26.704905,-4.1899996,211,84,11.1,10.5,"SPXW230616P03520000"
"86",86,"SPX230616C03525000",466.3,492.2,1,107,0,0,2023-02-16 14:16:33,674.94,1e-05,TRUE,3525,FALSE,0.253974745483398,11.9,2023-04-14 14:23:45,-1.6528988,-0.20000076,276,77,11.3,10.7,"SPXW230616P03525000"
"87",87,"SPXW230616C03530000",644.9,650,NA,1,0,0,2023-03-20 11:59:47,491.27,0.360335071029663,TRUE,3530,FALSE,0.253181296386719,12,2023-04-14 14:46:43,-11.111112,-1.5,285,95,11.5,10.8,"SPXW230616P03530000"
"88",88,"SPXW230616C03540000",635.9,640.4,NA,1,0,0,2023-03-28 13:43:59,479.09,0.356932395095825,TRUE,3540,FALSE,0.251540992965698,12.2,2023-04-14 14:35:33,-13.902614,-1.9700003,288,3,11.9,11.2,"SPXW230616P03540000"
"89",89,"SPX230616C03550000",625.1,630.8,1,1015,0,0,2023-04-10 10:02:56,568.11,0.353510645866394,TRUE,3550,FALSE,0.249359007949829,12.6,2023-04-14 14:59:03,-4.54545,-0.5999994,860,27,12.2,11.7,"SPXW230616P03550000"
"90",90,"SPX230616C03560000",0,0,NA,0,0,0,2023-03-10 09:44:54,419.36,1e-05,TRUE,3560,FALSE,0.247596635437012,13.9,2023-04-14 13:11:25,-21.468931,-3.8000011,108,53,12.6,11.9,"SPXW230616P03560000"
"91",91,"SPX230616C03570000",465.7,469.2,10,11,0,0,2023-01-30 10:59:41,566.4,1e-05,TRUE,3570,FALSE,0.245765599060059,13.1,2023-04-14 10:14:00,-44.01709,-10.299999,126,24,13,12.3,"SPXW230616P03570000"
"92",92,"SPX230616C03575000",601.3,607,1,33,0,0,2023-03-28 11:33:29,460.68,0.345404495239258,TRUE,3575,FALSE,0.244834822235107,13.7,2023-04-14 14:57:38,-9.868422,-1.5,268,7,13.2,12.5,"SPXW230616P03575000"
"93",93,"SPX230616C03580000",0,0,NA,0,0,0,2023-03-10 14:33:44,391.25,1e-05,TRUE,3580,FALSE,0.243881157455444,13.9,2023-04-14 15:00:27,-30.5,-6.1000004,186,6,13.4,12.7,"SPXW230616P03580000"
"94",94,"SPX230616C03590000",587.1,592.8,1,1,0,0,2023-03-20 12:31:47,435.57,0.340674317932129,TRUE,3590,FALSE,0.242355293807983,13.32,2023-04-14 09:52:52,-8.767128,-1.2800007,1751,1,13.9,13.2,"SPXW230616P03590000"
"95",95,"SPXW230616C03600000",579.1,582.6,5,22,24.77002,4.638581,2023-04-14 13:25:22,558.77,0.335600821304321,TRUE,3600,FALSE,0.239509558105469,14.1,2023-04-14 15:46:29,-5.6856146,-0.8499994,34621,1923,14.1,13.4,"SPX230616P03600000"
"96",96,"SPXW230616C03610000",569.4,573.8,1,39,0,0,2023-04-10 13:50:47,534.31,0.33410547492981,TRUE,3610,FALSE,0.237861625366211,16.47,2023-04-14 13:48:03,-1.3772541,-0.23000145,433,3,14.6,13.8,"SPX230616P03610000"
"97",97,"SPXW230616C03615000",564.7,569.1,NA,1,0,0,2023-03-29 10:32:30,456.89,0.332571981964111,TRUE,3615,FALSE,0.236808779449463,14.9,2023-04-14 16:00:38,-35.63715,-8.25,131,7,14.8,14.1,"SPX230616P03615000"
"98",98,"SPXW230616C03620000",415.1,419.1,NA,1,0,0,2023-02-07 13:41:41,574.15,1e-05,TRUE,3620,FALSE,0.23613739944458,15.83,2023-04-14 14:53:56,-0.44024968,-0.069999695,1113,373,15.1,14.3,"SPX230616P03620000"
"99",99,"SPX230616C03625000",554,559.7,45,82,0,0,2023-03-16 10:55:20,392.04,0.329485922737122,TRUE,3625,FALSE,0.235832226715088,16.4,2023-04-14 10:30:35,-1.025951,-0.17000008,446,21,15.5,14.8,"SPXW230616P03625000"
"100",100,"SPX230616C03630000",549.3,555,NA,14,0,0,2023-03-15 14:33:07,372.3,0.327929541816711,TRUE,3630,FALSE,0.235115070800781,16.4,2023-04-14 14:59:48,-6.818186,-1.2000008,203,26,15.8,15,"SPXW230616P03630000"
"101",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3635,FALSE,0.234367397613525,17,2023-04-14 10:30:35,-29.460583,-7.1000004,131,45,16.1,15.3,"SPXW230616P03635000"
"102",102,"SPXW230616C03640000",541.2,545.6,2,2,0,0,2023-04-04 09:35:16,536.86,0.324793892021179,TRUE,3640,FALSE,0.232482956008911,16.31,2023-04-14 15:47:36,-27.349672,-6.1400013,1725,366,16.1,15.3,"SPX230616P03640000"
"103",103,"SPX230616C03645000",535.3,540.9,NA,1,0,0,2023-03-23 10:42:24,417.77,0.323214623146057,TRUE,3645,FALSE,0.232452438735962,23.5,2023-04-12 15:42:49,0,0,187,2,16.6,15.8,"SPXW230616P03645000"
"104",104,"SPX230616C03650000",530.6,536.2,1,1148,0,0,2023-03-24 12:08:19,387.49,0.321627724952698,TRUE,3650,FALSE,0.231285153045654,18,2023-04-14 15:23:40,0.6711456,0.12000084,943,66,16.8,16.2,"SPXW230616P03650000"
"105",105,"SPX230616C03655000",525.9,531.5,4,12,0,0,2023-03-21 15:15:05,424.61,0.320029382781982,TRUE,3655,FALSE,0.229744030761719,24.05,2023-04-12 16:00:15,0,0,106,1,16.9,16.1,"SPX230616P03655000"
"106",106,"SPX230616C03660000",521.3,526.8,NA,1,0,0,2023-04-04 09:50:17,513.92,0.318427225952148,TRUE,3660,FALSE,0.229980539627075,18.2,2023-04-14 14:59:42,-25.102875,-6.0999985,213,5,17.5,16.7,"SPXW230616P03660000"
"107",107,"SPX230616C03665000",516.6,522.2,2,1,0,0,2023-03-20 10:29:29,380.85,0.317053948669434,TRUE,3665,FALSE,0.228420344047546,19.1,2023-04-14 15:15:05,-18.025747,-4.199999,93,4,17.6,17.1,"SPXW230616P03665000"
"108",108,"SPXW230616C03670000",513.2,517.5,2,2,0,0,2023-03-28 12:09:21,381.8,0.315432718544006,TRUE,3670,FALSE,0.227546787109375,19.3,2023-04-14 14:17:35,-23.412704,-5.9000015,355,4,17.9,17.4,"SPXW230616P03670000"
"109",109,"SPXW230616C03675000",508.5,512.9,2,47,0,0,2023-03-31 12:52:00,470.77,0.314040367965698,TRUE,3675,FALSE,0.225967518234253,18.95,2023-04-14 10:21:02,-1.147623,-0.21999931,7951,100,18,17.3,"SPX230616P03675000"
"110",110,"SPXW230616C03680000",503.9,508.2,3,2,-4.1600037,-0.8382203,2023-04-14 15:32:11,492.13,0.312400064544678,TRUE,3680,FALSE,0.225746268005371,20.32,2023-04-14 12:04:31,1.2961129,0.26000023,101,89,18.5,18,"SPXW230616P03680000"
"111",111,"SPX230616C03685000",498,503.6,NA,1,0,0,2023-03-27 13:30:22,382.88,0.310988640670776,TRUE,3685,FALSE,0.224479801177978,27.41,2023-04-10 13:29:49,0,0,128,31,18.7,17.9,"SPX230616P03685000"
